vehicle_id,speed,lon,route_id,timestamp,lat,trip_id
8929,0,-97.74414,411,2015-03-07T06:00:22+00:00,30.268604,1391220
8717,0,-97.75747,661,2015-03-07T06:01:09+00:00,30.35281,1395598
2353,0,-97.71184,275,2015-03-07T06:01:10+00:00,30.350143,1386407
8854,0,-97.74281,412,2015-03-07T06:01:21+00:00,30.268358,1391279
8717,0,-97.756744,661,2015-03-07T06:01:47+00:00,30.354956,1395598
2227,0.23000000417232513,-97.66855,275,2015-03-07T06:01:50+00:00,30.418287,1386333
2353,4.360000133514404,-97.711205,275,2015-03-07T06:01:51+00:00,30.349674,1386407
8909,6.400000095367432,-97.74781,410,2015-03-07T06:01:53+00:00,30.288267,1391132
2203,0.05999999865889549,-97.745026,412,2015-03-07T06:02:07+00:00,30.26855,1391280
8929,0,-97.74408,411,2015-03-07T06:02:22+00:00,30.268604,1391220
8854,0,-97.744644,412,2015-03-07T06:02:43+00:00,30.268633,1391279
2353,8.640000343322754,-97.70851,275,2015-03-07T06:03:10+00:00,30.351133,1386407
8854,0,-97.745056,412,2015-03-07T06:03:21+00:00,30.268688,1391279
8717,7.400000095367432,-97.75449,661,2015-03-07T06:03:47+00:00,30.357952,1395598
2227,5.46999979019165,-97.66653,275,2015-03-07T06:03:50+00:00,30.420267,1386333
8909,6.090000152587891,-97.74734,410,2015-03-07T06:03:53+00:00,30.285353,1391132
2203,12.1899995803833,-97.7442,412,2015-03-07T06:03:53+00:00,30.2713,1391280
8929,0,-97.74417,411,2015-03-07T06:04:22+00:00,30.268604,1391220
8717,12.40999984741211,-97.75079,661,2015-03-07T06:04:51+00:00,30.357925,1395598
2353,25.639999389648438,-97.69867,275,2015-03-07T06:05:10+00:00,30.360125,1386407
2219,0,-97.75025,300,2015-03-07T06:05:22+00:00,30.21685,1387314
8929,2.6500000953674316,-97.744995,411,2015-03-07T06:05:29+00:00,30.26866,1391220
8854,0,-97.744995,412,2015-03-07T06:05:41+00:00,30.268358,1391279
2227,12.930000305175781,-97.672066,275,2015-03-07T06:05:50+00:00,30.424282,1386333
2203,22.309999465942383,-97.74199,412,2015-03-07T06:05:53+00:00,30.281887,1391280
8909,4.599999904632568,-97.744774,410,2015-03-07T06:05:53+00:00,30.285187,1391132
2203,23.75,-97.74192,412,2015-03-07T06:06:10+00:00,30.28351,1391280
8929,10.3100004196167,-97.747025,411,2015-03-07T06:06:22+00:00,30.26734,1391220
2056,0,-97.74414,410,2015-03-07T06:06:47+00:00,30.27504,1391155
2353,5.800000190734863,-97.69721,275,2015-03-07T06:07:09+00:00,30.3626,1386407
8854,0,-97.744995,412,2015-03-07T06:07:21+00:00,30.26844,1391279
2219,0,-97.75529,300,2015-03-07T06:07:22+00:00,30.218912,1387314
2227,28.889999389648438,-97.677956,275,2015-03-07T06:07:50+00:00,30.411303,1386333
2203,1.5700000524520874,-97.741196,412,2015-03-07T06:07:52+00:00,30.283674,1391280
8909,5.420000076293945,-97.74192,410,2015-03-07T06:07:53+00:00,30.284307,1391132
8929,20.920000076293945,-97.747086,411,2015-03-07T06:08:22+00:00,30.257248,1391220
2353,3.319999933242798,-97.69648,275,2015-03-07T06:08:46+00:00,30.363728,1386407
2056,0,-97.74249,410,2015-03-07T06:08:47+00:00,30.271025,1391155
2353,11.84000015258789,-97.69601,275,2015-03-07T06:09:09+00:00,30.364744,1386407
2219,10.3100004196167,-97.76013,300,2015-03-07T06:09:21+00:00,30.221525,1387314
8854,0,-97.744965,412,2015-03-07T06:09:21+00:00,30.268358,1391279
8909,4.909999847412109,-97.74208,410,2015-03-07T06:09:53+00:00,30.281942,1391132
2227,28.979999542236328,-97.67884,275,2015-03-07T06:10:10+00:00,30.404896,1386333
8929,18.979999542236328,-97.74009,411,2015-03-07T06:10:22+00:00,30.250372,1391220
2203,7.900000095367432,-97.73987,412,2015-03-07T06:10:29+00:00,30.283592,1391280
2056,0,-97.74427,410,2015-03-07T06:10:47+00:00,30.268412,1391155
2353,28.649999618530273,-97.68901,275,2015-03-07T06:11:09+00:00,30.377174,1386407
8854,0,-97.744965,412,2015-03-07T06:11:21+00:00,30.268385,1391279
2219,8.4399995803833,-97.76485,300,2015-03-07T06:11:21+00:00,30.22158,1387314
2227,29.600000381469727,-97.68137,275,2015-03-07T06:11:49+00:00,30.393318,1386333
2203,5.610000133514404,-97.73771,412,2015-03-07T06:11:52+00:00,30.2834,1391257
8909,21.75,-97.745056,410,2015-03-07T06:11:53+00:00,30.271767,1391132
2353,42.02000045776367,-97.68524,275,2015-03-07T06:11:53+00:00,30.383858,1386407
2219,13.359999656677246,-97.76713,300,2015-03-07T06:12:04+00:00,30.22279,1387314
8933,14.34000015258789,-97.74661,483,2015-03-07T06:12:13+00:00,30.268385,1391483
8929,20.190000534057617,-97.73071,411,2015-03-07T06:12:22+00:00,30.244955,1391220
2056,0,-97.744965,410,2015-03-07T06:12:46+00:00,30.268522,1391155
2353,51.029998779296875,-97.67944,275,2015-03-07T06:13:09+00:00,30.398624,1386407
2219,4.28000020980835,-97.76608,300,2015-03-07T06:13:21+00:00,30.22312,1387314
8854,0,-97.745026,412,2015-03-07T06:13:21+00:00,30.26855,1391279
2227,24.799999237060547,-97.68635,275,2015-03-07T06:13:49+00:00,30.382153,1386333
8909,8.350000381469727,-97.74319,410,2015-03-07T06:13:52+00:00,30.26811,1391132
