vehicle_id,speed,lon,route_id,timestamp,lat,trip_id
2058,1.0099999904632568,-97.74335,483,2015-03-18T05:48:31+00:00,30.267973,1391481
2225,20.25,-97.66985,275,2015-03-18T05:49:43+00:00,30.40605,1386406
8850,15.880000114440918,-97.6986,275,2015-03-18T05:49:44+00:00,30.360483,1386332
2058,0.07000000029802322,-97.74338,483,2015-03-18T05:50:31+00:00,30.268,1391481
8850,23.670000076293945,-97.70281,275,2015-03-18T05:50:49+00:00,30.355478,1386332
2225,13.670000076293945,-97.66336,275,2015-03-18T05:51:43+00:00,30.409542,1386406
2058,6.690000057220459,-97.747025,483,2015-03-18T05:52:31+00:00,30.267284,1391481
8850,8.9399995803833,-97.71238,275,2015-03-18T05:53:09+00:00,30.350143,1386332
2225,18.56999969482422,-97.667,275,2015-03-18T05:53:43+00:00,30.41793,1386406
2058,0.6399999856948853,-97.747116,483,2015-03-18T05:54:31+00:00,30.266983,1391481
2058,20.18000030517578,-97.747086,483,2015-03-18T05:56:31+00:00,30.257248,1391481
2058,11.520000457763672,-97.74316,483,2015-03-18T05:58:30+00:00,30.252903,1391481
2058,25.020000457763672,-97.73176,483,2015-03-18T06:00:30+00:00,30.245918,1391481
2058,14.279999732971191,-97.727165,483,2015-03-18T06:02:30+00:00,30.24028,1391481
2058,16.860000610351562,-97.72273,483,2015-03-18T06:04:30+00:00,30.233103,1391481
8936,0,-97.701294,481,2015-03-18T06:19:01+00:00,30.35666,1452351
8936,0,-97.701294,481,2015-03-18T06:20:01+00:00,30.35666,1452351
8936,0,-97.701294,481,2015-03-18T06:21:01+00:00,30.35666,1452351
8936,0,-97.701294,481,2015-03-18T06:22:01+00:00,30.35666,1452351
8936,70,-97.745056,481,2015-03-18T06:23:42+00:00,30.269678,1452351
8936,5.010000228881836,-97.742874,481,2015-03-18T06:25:42+00:00,30.268166,1452351
8936,5.010000228881836,-97.74332,481,2015-03-18T06:25:56+00:00,30.26822,1452351
8936,0.27000001072883606,-97.74345,481,2015-03-18T06:27:41+00:00,30.268248,1452351
8936,0.11999999731779099,-97.74348,481,2015-03-18T06:29:41+00:00,30.268192,1452351
8936,0.09000000357627869,-97.74348,481,2015-03-18T06:30:57+00:00,30.26822,1452351
8936,0.17000000178813934,-97.74348,481,2015-03-18T06:31:41+00:00,30.268192,1452351
8936,5.090000152587891,-97.744934,481,2015-03-18T06:32:47+00:00,30.268688,1452351
8936,7.449999809265137,-97.74461,481,2015-03-18T06:33:41+00:00,30.270283,1452351
8936,13.239999771118164,-97.74233,481,2015-03-18T06:35:41+00:00,30.27636,1452351
8936,13.239999771118164,-97.74177,481,2015-03-18T06:35:56+00:00,30.27812,1452351
8936,12.859999656677246,-97.74173,481,2015-03-18T06:37:41+00:00,30.285738,1452351
8936,11.949999809265137,-97.74123,481,2015-03-18T06:39:41+00:00,30.291485,1452351
8936,7.159999847412109,-97.74252,481,2015-03-18T06:41:41+00:00,30.294758,1452351
8936,12.350000381469727,-97.73971,481,2015-03-18T06:43:41+00:00,30.300203,1452351
8936,14.550000190734863,-97.73584,481,2015-03-18T06:45:40+00:00,30.306307,1452351
8936,20.59000015258789,-97.73233,481,2015-03-18T06:47:40+00:00,30.315767,1452351
8936,20.079999923706055,-97.72992,481,2015-03-18T06:48:40+00:00,30.32014,1452351
8936,24.149999618530273,-97.72669,481,2015-03-18T06:49:40+00:00,30.325254,1452351
8936,23.420000076293945,-97.72045,481,2015-03-18T06:51:40+00:00,30.335182,1452351
8936,13.449999809265137,-97.71684,481,2015-03-18T06:53:40+00:00,30.340876,1452351
8936,21.809999465942383,-97.713295,481,2015-03-18T06:55:40+00:00,30.35094,1452351
8936,19.969999313354492,-97.71646,481,2015-03-18T06:57:40+00:00,30.36018,1452351
8936,17.100000381469727,-97.71836,481,2015-03-18T06:59:40+00:00,30.368265,1452351
8936,14.9399995803833,-97.71004,481,2015-03-18T07:01:40+00:00,30.36887,1452351
2204,13.079999923706055,-97.69091,37,2015-03-18T09:09:02+00:00,30.313484,1390113
2204,13.380000114440918,-97.70297,37,2015-03-18T09:19:01+00:00,30.30573,1390113
2053,11.949999809265137,-97.71064,10,2015-03-18T09:19:51+00:00,30.322752,1382727
8934,33.7599983215332,-97.63356,37,2015-03-18T09:20:10+00:00,30.294016,1390111
2204,0,-97.71963,37,2015-03-18T09:29:01+00:00,30.295198,1390113
8934,11.9399995803833,-97.66463,37,2015-03-18T09:29:39+00:00,30.313843,1390111
2053,11.25,-97.72356,10,2015-03-18T09:29:50+00:00,30.295418,1382727
2062,0,-97.680046,10,2015-03-18T09:30:39+00:00,30.353306,1382716
2062,15.329999923706055,-97.70329,10,2015-03-18T09:39:05+00:00,30.347393,1382716
2066,18.049999237060547,-97.75725,300,2015-03-18T09:39:15+00:00,30.219023,1387322
8934,16.639999389648438,-97.69097,37,2015-03-18T09:39:38+00:00,30.313513,1390111
2053,10.65999984741211,-97.7354,10,2015-03-18T09:39:50+00:00,30.27141,1382727
2055,12.4399995803833,-97.68638,7,2015-03-18T09:39:54+00:00,30.33268,1397692
2059,7.119999885559082,-97.746544,7,2015-03-18T09:40:02+00:00,30.181046,1397735
2204,14.239999771118164,-97.734924,37,2015-03-18T09:40:11+00:00,30.27284,1390113
2064,0,-97.79139,3,2015-03-18T09:40:46+00:00,30.164518,1386776
8902,0,-97.71105,300,2015-03-18T09:40:48+00:00,30.256863,1387242
2062,15.609999656677246,-97.71067,10,2015-03-18T09:49:04+00:00,30.322752,1382716
2064,11.25,-97.82128,3,2015-03-18T09:49:10+00:00,30.177965,1386776
2066,14.600000381469727,-97.733154,300,2015-03-18T09:49:14+00:00,30.230738,1387322
2068,0,-97.63036,37,2015-03-18T09:49:19+00:00,30.29473,1390109
2070,0,-97.66868,275,2015-03-18T09:49:20+00:00,30.418287,1386373
8934,14.479999542236328,-97.7038,37,2015-03-18T09:49:38+00:00,30.304327,1390111
2053,9.319999694824219,-97.74803,10,2015-03-18T09:49:49+00:00,30.262913,1382727
8905,13.149999618530273,-97.774826,1,2015-03-18T09:49:51+00:00,30.204777,1382492
9304,0,-97.8551,983,2015-03-18T09:49:53+00:00,30.586285,1401428
2055,2.4700000286102295,-97.71301,7,2015-03-18T09:49:54+00:00,30.328775,1397692
8907,20.770000457763672,-97.68629,20,2015-03-18T09:49:54+00:00,30.29946,1384820
2059,22.59000015258789,-97.75155,7,2015-03-18T09:50:01+00:00,30.206978,1397735
2204,6.849999904632568,-97.74623,37,2015-03-18T09:50:25+00:00,30.266954,1390192
8902,14.90999984741211,-97.73252,300,2015-03-18T09:50:47+00:00,30.230545,1387242
8904,2.490000009536743,-97.6689,1,2015-03-18T09:50:48+00:00,30.418507,1382431
2305,28.829999923706055,-97.83819,238,2015-03-18T09:50:50+00:00,30.184097,1385664
2053,26.81999969482422,-97.76583,10,2015-03-18T09:57:49+00:00,30.232388,1382727
2056,13.989999771118164,-97.70649,20,2015-03-18T09:58:56+00:00,30.22961,1384762
7464,9.850000381469727,-97.717064,383,2015-03-18T09:58:56+00:00,30.362627,1390483
2062,2.7699999809265137,-97.72216,10,2015-03-18T09:59:04+00:00,30.300285,1382716
2064,21.190000534057617,-97.79696,3,2015-03-18T09:59:10+00:00,30.21608,1386776
2068,12.239999771118164,-97.65582,37,2015-03-18T09:59:17+00:00,30.314613,1390109
2070,0,-97.66865,275,2015-03-18T09:59:19+00:00,30.418316,1386373
2204,11.729999542236328,-97.736,37,2015-03-18T09:59:25+00:00,30.27614,1390192
8934,10.09000015258789,-97.72413,37,2015-03-18T09:59:39+00:00,30.288542,1390111
2066,6.75,-97.71026,300,2015-03-18T09:59:49+00:00,30.25832,1387322
9304,18.09000015258789,-97.855225,983,2015-03-18T09:59:53+00:00,30.59745,1401428
2055,16.799999237060547,-97.72444,7,2015-03-18T09:59:53+00:00,30.307297,1397692
8907,20.989999771118164,-97.72267,20,2015-03-18T09:59:54+00:00,30.285242,1384820
8909,0,-97.66893,1,2015-03-18T09:59:59+00:00,30.418535,1382430
8911,0,-97.69116,7,2015-03-18T10:00:00+00:00,30.340242,1397689
2059,20.90999984741211,-97.73654,7,2015-03-18T10:00:01+00:00,30.232084,1397735
2355,8.470000267028809,-97.734955,100,2015-03-18T10:00:13+00:00,30.272785,1383133
2359,12.609999656677246,-97.691986,17,2015-03-18T10:00:22+00:00,30.259146,1383447
8905,3.6500000953674316,-97.76605,1,2015-03-18T10:00:31+00:00,30.223148,1382492
5012,33.18000030517578,-97.67663,801,2015-03-18T10:00:39+00:00,30.416004,1400544
8902,21.239999771118164,-97.76346,300,2015-03-18T10:00:46+00:00,30.223286,1387242
5022,8.300000190734863,-97.78876,801,2015-03-18T10:00:47+00:00,30.167158,1400413
8904,26.010000228881836,-97.6911,1,2015-03-18T10:00:47+00:00,30.412596,1382431
2305,20.200000762939453,-97.80836,238,2015-03-18T10:00:50+00:00,30.218004,1385664
7464,15.399999618530273,-97.73869,383,2015-03-18T10:08:56+00:00,30.39076,1390483
2056,7.320000171661377,-97.72584,20,2015-03-18T10:08:56+00:00,30.230408,1384762
2204,15.449999809265137,-97.718994,37,2015-03-18T10:08:58+00:00,30.29528,1390192
8947,15.239999771118164,-97.73141,3,2015-03-18T10:09:01+00:00,30.395132,1386741
2062,7.019999980926514,-97.735054,10,2015-03-18T10:09:03+00:00,30.275232,1382716
2060,0,-97.71105,300,2015-03-18T10:09:05+00:00,30.256863,1387250
2025,20.469999313354492,-97.865074,333,2015-03-18T10:09:08+00:00,30.231424,1389131
2064,20.15999984741211,-97.77182,3,2015-03-18T10:09:09+00:00,30.24787,1386776
2066,23.170000076293945,-97.689926,300,2015-03-18T10:09:13+00:00,30.274353,1387322
2068,11.4399995803833,-97.68055,37,2015-03-18T10:09:17+00:00,30.31805,1390109
8850,18.739999771118164,-97.70519,275,2015-03-18T10:09:19+00:00,30.353773,1386404
6009,24.75,-97.687996,392,2015-03-18T10:09:35+00:00,30.382593,1390678
8934,7.349999904632568,-97.73543,37,2015-03-18T10:09:37+00:00,30.271273,1390111
8912,0,-97.79142,10,2015-03-18T10:09:43+00:00,30.164408,1382778
2053,6.619999885559082,-97.79002,10,2015-03-18T10:09:48+00:00,30.193695,1382727
8905,15.770000457763672,-97.74744,1,2015-03-18T10:09:50+00:00,30.25535,1382492
5022,34.27000045776367,-97.768776,801,2015-03-18T10:09:52+00:00,30.215172,1400413
2055,8.4399995803833,-97.733376,7,2015-03-18T10:09:53+00:00,30.281502,1397692
2057,17.190000534057617,-97.70396,10,2015-03-18T10:09:58+00:00,30.346182,1382731
8909,0,-97.66893,1,2015-03-18T10:09:59+00:00,30.418507,1382430
2059,25.31999969482422,-97.74667,7,2015-03-18T10:10:00+00:00,30.257082,1397735
8911,14.119999885559082,-97.69234,7,2015-03-18T10:10:00+00:00,30.326218,1397689
2070,16.420000076293945,-97.67878,275,2015-03-18T10:10:07+00:00,30.404922,1386373
8843,12.020000457763672,-97.69711,4,2015-03-18T10:10:08+00:00,30.22939,1390894
8916,0,-97.76935,1,2015-03-18T10:10:09+00:00,30.1899,1382491
5012,15.270000457763672,-97.69683,801,2015-03-18T10:10:11+00:00,30.363672,1400544
6029,25.84000015258789,-97.676155,325,2015-03-18T10:10:12+00:00,30.350307,1388486
2355,15.180000305175781,-97.747086,100,2015-03-18T10:10:13+00:00,30.257303,1383133
2359,0,-97.691826,17,2015-03-18T10:10:21+00:00,30.252188,1383518
6004,15.84000015258789,-97.796135,383,2015-03-18T10:10:23+00:00,30.48008,1390495
8913,26.350000381469727,-97.74905,7,2015-03-18T10:10:27+00:00,30.180412,1397736
2357,0,-97.74386,333,2015-03-18T10:10:28+00:00,30.157753,1389094
8907,7.980000019073486,-97.74053,20,2015-03-18T10:10:35+00:00,30.272566,1384820
5058,10.220000267028809,-97.72388,803,2015-03-18T10:10:37+00:00,30.385618,1400982
6014,5.699999809265137,-97.707596,240,2015-03-18T10:10:42+00:00,30.410725,1385892
7458,18.549999237060547,-97.68517,243,2015-03-18T10:10:44+00:00,30.438225,1386124
2373,14.050000190734863,-97.828186,5,2015-03-18T10:10:45+00:00,30.235716,1391842
8902,15.020000457763672,-97.74908,300,2015-03-18T10:10:46+00:00,30.215586,1387297
8904,13.380000114440918,-97.717224,1,2015-03-18T10:10:47+00:00,30.376844,1382431
9304,4.449999809265137,-97.78616,983,2015-03-18T10:10:47+00:00,30.480246,1401428
8939,12.680000305175781,-97.71624,300,2015-03-18T10:10:48+00:00,30.332598,1387249
2305,9.25,-97.80177,238,2015-03-18T10:10:49+00:00,30.228346,1385618
5055,25.15999984741211,-97.766495,803,2015-03-18T10:10:50+00:00,30.249933,1400948
9304,48.13999938964844,-97.79208,983,2015-03-18T10:17:52+00:00,30.454752,1401428
8912,10.180000305175781,-97.78933,10,2015-03-18T10:19:02+00:00,30.194685,1382778
2062,6.269999980926514,-97.74797,10,2015-03-18T10:19:03+00:00,30.264425,1382716
2060,5.360000133514404,-97.72774,300,2015-03-18T10:19:04+00:00,30.227686,1387250
2025,17.149999618530273,-97.8399,333,2015-03-18T10:19:07+00:00,30.204914,1389131
2064,6.769999980926514,-97.74579,3,2015-03-18T10:19:09+00:00,30.267147,1386776
2352,19.34000015258789,-97.723305,5,2015-03-18T10:19:09+00:00,30.350912,1391801
8916,18.90999984741211,-97.768776,1,2015-03-18T10:19:09+00:00,30.215145,1382491
2354,20.809999465942383,-97.77511,30,2015-03-18T10:19:13+00:00,30.228098,1387040
2068,26.34000015258789,-97.70861,37,2015-03-18T10:19:16+00:00,30.310268,1390109
8850,9.930000305175781,-97.67368,275,2015-03-18T10:19:18+00:00,30.407673,1386404
2366,25.139999389648438,-97.74819,228,2015-03-18T10:19:31+00:00,30.223835,1385573
8934,3.569999933242798,-97.74582,37,2015-03-18T10:19:36+00:00,30.267038,1390191
2006,2.0199999809265137,-97.66035,323,2015-03-18T10:19:36+00:00,30.282246,1388211
2066,11.09000015258789,-97.68321,300,2015-03-18T10:19:43+00:00,30.305454,1387322
2053,0,-97.79132,10,2015-03-18T10:19:48+00:00,30.163336,1382770
2055,9.010000228881836,-97.74538,7,2015-03-18T10:19:52+00:00,30.27163,1397692
8907,8.09000015258789,-97.74832,20,2015-03-18T10:19:53+00:00,30.258402,1384820
2057,15.079999923706055,-97.709785,10,2015-03-18T10:19:57+00:00,30.324156,1382731
8911,16.020000457763672,-97.71507,7,2015-03-18T10:19:59+00:00,30.323055,1397689
8909,8.670000076293945,-97.67894,1,2015-03-18T10:19:59+00:00,30.42486,1382430
2059,7.349999904632568,-97.74155,7,2015-03-18T10:20:00+00:00,30.27284,1397735
8913,10.09000015258789,-97.752815,7,2015-03-18T10:20:04+00:00,30.197214,1397736
2205,24.5,-97.81352,3,2015-03-18T10:20:05+00:00,30.173895,1386775
5012,0,-97.718994,801,2015-03-18T10:20:08+00:00,30.337822,1400544
8843,24.239999771118164,-97.70487,4,2015-03-18T10:20:08+00:00,30.2581,1390894
8917,0.07999999821186066,-97.64268,350,2015-03-18T10:20:10+00:00,30.205025,1389549
6029,22.799999237060547,-97.705696,325,2015-03-18T10:20:11+00:00,30.367193,1388486
8919,7.119999885559082,-97.62618,37,2015-03-18T10:20:12+00:00,30.29407,1390112
2353,24,-97.78534,338,2015-03-18T10:20:13+00:00,30.241352,1389346
2355,17.700000762939453,-97.71098,100,2015-03-18T10:20:13+00:00,30.228592,1383133
2357,17.75,-97.74607,333,2015-03-18T10:20:16+00:00,30.169743,1389094
8921,21.110000610351562,-97.68726,20,2015-03-18T10:20:18+00:00,30.29781,1384819
2359,11.140000343322754,-97.70991,17,2015-03-18T10:20:21+00:00,30.259254,1383518
8923,11.619999885559082,-97.70633,20,2015-03-18T10:20:22+00:00,30.231094,1384763
6004,14.40999984741211,-97.79344,383,2015-03-18T10:20:22+00:00,30.461546,1390495
5022,3.5299999713897705,-97.75288,801,2015-03-18T10:20:22+00:00,30.239538,1400413
8947,8.0600004196167,-97.7328,3,2015-03-18T10:20:23+00:00,30.35303,1386741
9104,2.2699999809265137,-97.7011,135,2015-03-18T10:20:24+00:00,30.256836,1383423
8905,17.81999969482422,-97.74338,1,2015-03-18T10:20:27+00:00,30.273527,1382492
5054,2.140000104904175,-97.72587,803,2015-03-18T10:20:28+00:00,30.39219,1400981
6009,16.989999771118164,-97.65915,392,2015-03-18T10:20:29+00:00,30.390678,1390678
2007,18.260000228881836,-97.72235,21,2015-03-18T10:20:35+00:00,30.252188,1385347
2070,10.699999809265137,-97.69857,275,2015-03-18T10:20:41+00:00,30.360455,1386373
2371,18.6200008392334,-97.70864,311,2015-03-18T10:20:41+00:00,30.224302,1387706
6014,17.969999313354492,-97.71982,240,2015-03-18T10:20:41+00:00,30.397003,1385892
5001,32.279998779296875,-97.67935,801,2015-03-18T10:20:42+00:00,30.400467,1400473
7458,25.280000686645508,-97.66171,243,2015-03-18T10:20:43+00:00,30.418316,1386124
2373,16.5,-97.78524,5,2015-03-18T10:20:44+00:00,30.224962,1391842
8902,21.59000015258789,-97.72403,300,2015-03-18T10:20:45+00:00,30.233213,1387297
5056,0,-97.80098,803,2015-03-18T10:20:45+00:00,30.22906,1400947
8904,8.8100004196167,-97.6993,1,2015-03-18T10:20:46+00:00,30.359245,1382431
2410,10.5,-97.70801,17,2015-03-18T10:20:47+00:00,30.263985,1383446
5058,24.510000228881836,-97.739296,803,2015-03-18T10:20:48+00:00,30.338455,1400982
5055,12.300000190734863,-97.744675,803,2015-03-18T10:20:48+00:00,30.27009,1400948
5007,17.700000762939453,-97.77898,801,2015-03-18T10:20:48+00:00,30.192732,1400412
8939,4.360000133514404,-97.69084,300,2015-03-18T10:20:48+00:00,30.328197,1387249
2305,29.229999542236328,-97.839485,238,2015-03-18T10:20:49+00:00,30.182585,1385618
2204,11.079999923706055,-97.703606,37,2015-03-18T10:20:53+00:00,30.314117,1390192
2056,12.59000015258789,-97.74642,20,2015-03-18T10:20:55+00:00,30.265333,1384762
7464,3.940000057220459,-97.7575,383,2015-03-18T10:20:55+00:00,30.426922,1390483
9305,11.229999542236328,-97.853455,987,2015-03-18T10:20:56+00:00,30.587137,1401471
2204,8.510000228881836,-97.679695,37,2015-03-18T10:28:59+00:00,30.318436,1390192
8947,19.950000762939453,-97.74155,3,2015-03-18T10:29:01+00:00,30.315603,1386741
8912,9.680000305175781,-97.77299,10,2015-03-18T10:29:01+00:00,30.22092,1382778
2062,23.93000030517578,-97.768524,10,2015-03-18T10:29:02+00:00,30.228043,1382716
8916,6.75,-97.76305,1,2015-03-18T10:29:08+00:00,30.224276,1382491
2064,8.319999694824219,-97.74167,3,2015-03-18T10:29:08+00:00,30.285738,1386776
8918,10.140000343322754,-97.778625,1,2015-03-18T10:29:11+00:00,30.19309,1382490
2066,0.10999999940395355,-97.68882,300,2015-03-18T10:29:12+00:00,30.320745,1387322
2354,12.90999984741211,-97.79731,30,2015-03-18T10:29:12+00:00,30.233158,1387040
2068,23.979999542236328,-97.72283,37,2015-03-18T10:29:16+00:00,30.290276,1390109
8850,0,-97.66868,275,2015-03-18T10:29:18+00:00,30.418287,1386372
8922,0,-97.69106,7,2015-03-18T10:29:20+00:00,30.340298,1397690
2214,15.350000381469727,-97.69284,10,2015-03-18T10:29:20+00:00,30.360565,1382732
2025,5.53000020980835,-97.80459,333,2015-03-18T10:29:21+00:00,30.202274,1389131
8926,10.890000343322754,-97.6766,18,2015-03-18T10:29:26+00:00,30.28648,1383895
2366,18.489999771118164,-97.74873,228,2015-03-18T10:29:30+00:00,30.210772,1385573
2060,18.1200008392334,-97.76713,300,2015-03-18T10:29:31+00:00,30.222818,1387250
