vehicle_id,speed,lon,route_id,timestamp,lat,trip_id
2207,3.940000057220459,-97.66653,275,2015-03-19T05:03:14+00:00,30.41782,1386333
8932,0,-97.73366,483,2015-03-19T05:04:39+00:00,30.266487,1391483
2228,23.25,-97.685715,275,2015-03-19T05:13:09+00:00,30.383005,1386407
2207,31.350000381469727,-97.687614,275,2015-03-19T05:13:13+00:00,30.379925,1386333
2210,24.280000686645508,-97.7532,300,2015-03-19T05:14:15+00:00,30.21597,1387314
8932,8.890000343322754,-97.746925,483,2015-03-19T05:14:40+00:00,30.267422,1391483
2228,0,-97.66871,275,2015-03-19T05:22:56+00:00,30.41826,1386407
2207,17.479999542236328,-97.707756,275,2015-03-19T05:23:13+00:00,30.351847,1386333
10102,14.65999984741211,-97.71963,550,2015-03-19T05:24:08+00:00,30.259558,1453004
8932,12.510000228881836,-97.726,483,2015-03-19T05:24:38+00:00,30.2383,1391483
2210,12.029999732971191,-97.72653,300,2015-03-19T05:24:45+00:00,30.229197,1387314
2207,5.949999809265137,-97.71127,275,2015-03-19T05:31:37+00:00,30.349812,1386406
2228,13.90999984741211,-97.67102,275,2015-03-19T05:32:56+00:00,30.424227,1386332
10102,14.050000190734863,-97.70874,550,2015-03-19T05:34:08+00:00,30.285545,1453004
2210,0,-97.709305,300,2015-03-19T05:34:14+00:00,30.256588,1387314
8932,15.020000457763672,-97.727264,483,2015-03-19T05:34:38+00:00,30.240665,1391487
11105,9.930000305175781,-97.70969,550,2015-03-19T05:34:40+00:00,30.278532,1452989
11105,15.069999694824219,-97.738884,550,2015-03-19T05:42:27+00:00,30.264866,1452989
2228,0,-97.68635,275,2015-03-19T05:42:55+00:00,30.38218,1386332
2207,17.260000228881836,-97.687584,275,2015-03-19T05:43:12+00:00,30.379595,1386406
10102,38.119998931884766,-97.72257,550,2015-03-19T05:44:07+00:00,30.352316,1453004
8932,0,-97.7468,483,2015-03-19T05:44:37+00:00,30.264452,1391481
2228,3.25,-97.712,275,2015-03-19T05:52:55+00:00,30.348932,1386332
2207,19.6200008392334,-97.66725,275,2015-03-19T05:53:11+00:00,30.417986,1386406
10102,41.95000076293945,-97.70212,550,2015-03-19T05:54:07+00:00,30.429094,1453004
8932,18.450000762939453,-97.74747,483,2015-03-19T05:54:36+00:00,30.257578,1391481
10105,5.909999847412109,-97.72619,550,2015-03-19T05:54:50+00:00,30.26184,1452989
10105,35.61000061035156,-97.71662,550,2015-03-19T06:03:57+00:00,30.299707,1452989
8932,10.9399995803833,-97.721466,483,2015-03-19T06:04:36+00:00,30.229774,1391481
10105,0,-97.71621,550,2015-03-19T06:13:57+00:00,30.328775,1452989
8932,0,-97.72764,483,2015-03-19T06:14:36+00:00,30.241077,1391486
8844,17.110000610351562,-97.744865,481,2015-03-19T06:23:05+00:00,30.26954,1452351
10105,40.72999954223633,-97.72213,550,2015-03-19T06:23:56+00:00,30.355642,1452989
8932,4.519999980926514,-97.742905,483,2015-03-19T06:24:35+00:00,30.268166,1391482
10105,33.63999938964844,-97.701485,550,2015-03-19T06:33:56+00:00,30.43971,1452989
8844,0.10999999940395355,-97.74398,481,2015-03-19T06:34:24+00:00,30.268385,1452351
8932,10.020000457763672,-97.747086,483,2015-03-19T06:34:35+00:00,30.257248,1391482
8844,16.84000015258789,-97.74192,481,2015-03-19T06:43:38+00:00,30.283867,1452351
10105,42.310001373291016,-97.77935,550,2015-03-19T06:44:24+00:00,30.478897,1452989
8932,14.300000190734863,-97.729576,483,2015-03-19T06:44:34+00:00,30.228758,1391489
8844,16.280000686645508,-97.73388,481,2015-03-19T06:53:04+00:00,30.309416,1452351
10105,46.29999923706055,-97.82648,550,2015-03-19T06:53:55+00:00,30.518663,1452989
8932,0,-97.74791,483,2015-03-19T06:54:34+00:00,30.258156,1391480
8844,25.700000762939453,-97.71593,481,2015-03-19T07:03:03+00:00,30.358723,1452351
8932,11.25,-97.74699,483,2015-03-19T07:04:33+00:00,30.267258,1391480
8932,20.059999465942383,-97.72498,483,2015-03-19T07:14:33+00:00,30.235743,1391480
8932,6.860000133514404,-97.72872,483,2015-03-19T07:24:32+00:00,30.242508,1391485
8932,6.5,-97.744835,483,2015-03-19T07:34:32+00:00,30.269594,1391478
8932,0.17000000178813934,-97.743126,483,2015-03-19T07:42:31+00:00,30.267725,1391478
8932,27.65999984741211,-97.729034,483,2015-03-19T07:54:30+00:00,30.242672,1391488
8932,0,-97.73372,483,2015-03-19T08:04:34+00:00,30.231094,1391479
8932,25.059999465942383,-97.749146,483,2015-03-19T08:14:29+00:00,30.259998,1391479
8932,14.680000305175781,-97.74528,483,2015-03-19T08:24:29+00:00,30.268797,1391479
8932,2.509999990463257,-97.70921,483,2015-03-19T08:30:30+00:00,30.256533,1391484
2204,12.670000076293945,-97.70003,37,2015-03-19T09:13:00+00:00,30.317032,1390113
2219,12.260000228881836,-97.74078,485,2015-03-19T09:13:23+00:00,30.272675,1391562
2056,21.18000030517578,-97.650345,37,2015-03-19T09:22:57+00:00,30.301275,1390111
2204,16.059999465942383,-97.70519,37,2015-03-19T09:22:59+00:00,30.302183,1390113
2059,24.719999313354492,-97.71678,10,2015-03-19T09:24:01+00:00,30.303585,1382727
2056,10.979999542236328,-97.66925,37,2015-03-19T09:32:56+00:00,30.311588,1390111
2204,10.350000381469727,-97.73027,37,2015-03-19T09:32:59+00:00,30.286343,1390113
2060,13.770000457763672,-97.686066,10,2015-03-19T09:33:03+00:00,30.357237,1382716
2064,0,-97.71105,300,2015-03-19T09:33:11+00:00,30.256836,1387242
2055,0,-97.69116,7,2015-03-19T09:33:54+00:00,30.340242,1397692
2059,8.760000228881836,-97.73245,10,2015-03-19T09:34:00+00:00,30.285242,1382727
2060,15.75,-97.71225,10,2015-03-19T09:43:02+00:00,30.339886,1382716
2064,0,-97.71105,300,2015-03-19T09:43:11+00:00,30.256807,1387242
8922,25.079999923706055,-97.75218,300,2015-03-19T09:43:19+00:00,30.21564,1387322
8934,17.18000030517578,-97.77159,1,2015-03-19T09:43:39+00:00,30.191,1382492
8901,8.989999771118164,-97.79544,3,2015-03-19T09:43:44+00:00,30.169056,1386776
